T:575424,AX:-0.14,AY:-7.04,AZ:10.85,GX:35.72,GY:-26.27,GZ:77.72
T:575434,AX:0.29,AY:-6.92,AZ:15.24,GX:34.68,GY:-47.41,GZ:48.45
T:575444,AX:0.84,AY:-6.20,AZ:12.69,GX:2.09,GY:-82.99,GZ:17.05
T:575454,AX:1.08,AY:-3.40,AZ:10.25,GX:-44.38,GY:-89.57,GZ:-12.48
T:575464,AX:2.61,AY:1.32,AZ:9.54,GX:-53.90,GY:-108.67,GZ:-12.04
T:575474,AX:2.31,AY:4.95,AZ:5.39,GX:-27.77,GY:-96.36,GZ:52.27
T:575484,AX:1.36,AY:-1.42,AZ:8.16,GX:-16.87,GY:-76.61,GZ:102.96
T:575494,AX:1.13,AY:-2.62,AZ:8.48,GX:-24.06,GY:-81.20,GZ:90.79
T:575504,AX:1.78,AY:-2.11,AZ:6.65,GX:-12.42,GY:-69.40,GZ:97.16
T:575514,AX:1.75,AY:-0.43,AZ:7.66,GX:14.19,GY:-56.15,GZ:102.00
T:575524,AX:0.90,AY:6.89,AZ:1.87,GX:74.85,GY:-37.43,GZ:149.16
T:575534,AX:0.59,AY:3.60,AZ:1.46,GX:180.15,GY:34.91,GZ:228.10
T:575544,AX:-0.18,AY:-2.02,AZ:8.91,GX:213.03,GY:92.80,GZ:259.92
T:575554,AX:-1.21,AY:-8.27,AZ:15.79,GX:224.68,GY:90.21,GZ:262.54
T:575564,AX:-1.09,AY:-15.09,AZ:16.80,GX:146.32,GY:30.06,GZ:154.22
T:575574,AX:0.33,AY:-5.84,AZ:10.37,GX:75.69,GY:20.82,GZ:72.01
T:575584,AX:0.70,AY:-0.45,AZ:11.33,GX:87.20,GY:28.00,GZ:88.51
T:575594,AX:-0.19,AY:-1.98,AZ:10.95,GX:82.96,GY:14.22,GZ:105.02
T:575604,AX:0.20,AY:-2.72,AZ:9.61,GX:47.22,GY:16.80,GZ:95.54
T:575614,AX:0.80,AY:-2.18,AZ:9.78,GX:18.15,GY:22.24,GZ:98.96
T:575624,AX:0.58,AY:-4.74,AZ:10.54,GX:-11.02,GY:26.04,GZ:69.23
T:575634,AX:0.89,AY:-3.44,AZ:9.90,GX:-27.31,GY:17.70,GZ:51.72
T:575644,AX:0.25,AY:-3.86,AZ:10.11,GX:-37.51,GY:28.10,GZ:44.19
T:575654,AX:-0.96,AY:-5.65,AZ:11.79,GX:-96.01,GY:22.48,GZ:40.35
T:575664,AX:-1.09,AY:2.60,AZ:13.40,GX:-18.45,GY:-51.49,GZ:72.48
T:575674,AX:-1.96,AY:0.19,AZ:4.60,GX:74.19,GY:-59.66,GZ:102.58
T:575684,AX:-1.10,AY:-1.84,AZ:3.62,GX:53.20,GY:-4.58,GZ:100.50
T:575694,AX:-0.03,AY:-2.19,AZ:9.98,GX:56.97,GY:19.41,GZ:143.58
T:575704,AX:0.43,AY:-8.25,AZ:13.33,GX:68.19,GY:18.51,GZ:93.83
T:575714,AX:1.76,AY:0.30,AZ:16.58,GX:22.59,GY:-20.73,GZ:92.90
T:575724,AX:0.66,AY:-1.10,AZ:9.17,GX:78.33,GY:-76.25,GZ:141.46
T:575734,AX:-0.13,AY:-7.27,AZ:5.81,GX:-12.59,GY:-28.03,GZ:119.78
T:575744,AX:2.06,AY:3.59,AZ:15.61,GX:44.59,GY:-72.21,GZ:144.48
T:575754,AX:0.62,AY:-5.15,AZ:9.41,GX:22.29,GY:-107.16,GZ:146.94
T:575764,AX:1.42,AY:-5.97,AZ:7.36,GX:-37.54,GY:-83.98,GZ:96.42
T:575774,AX:2.96,AY:-0.61,AZ:4.97,GX:-27.70,GY:-75.78,GZ:72.42
T:575784,AX:2.66,AY:-0.27,AZ:4.04,GX:23.35,GY:-22.15,GZ:101.25
T:575794,AX:2.02,AY:-2.47,AZ:8.99,GX:30.47,GY:-5.41,GZ:93.80
T:575804,AX:2.01,AY:-0.37,AZ:8.59,GX:25.83,GY:-19.40,GZ:82.97
T:575814,AX:1.35,AY:0.54,AZ:6.78,GX:41.96,GY:-5.34,GZ:100.53
T:575824,AX:0.79,AY:-2.12,AZ:9.38,GX:50.04,GY:8.50,GZ:105.61
T:575834,AX:1.42,AY:-1.54,AZ:10.51,GX:37.09,GY:-8.13,GZ:86.80
T:575844,AX:2.00,AY:-0.43,AZ:7.49,GX:37.92,GY:-16.01,GZ:100.04
T:575854,AX:1.85,AY:-4.32,AZ:8.08,GX:39.29,GY:3.23,GZ:98.65
T:575864,AX:1.51,AY:-4.73,AZ:11.61,GX:8.03,GY:-0.21,GZ:63.83
T:575874,AX:1.59,AY:-1.73,AZ:10.32,GX:-23.55,GY:-17.67,GZ:48.90
T:575884,AX:1.19,AY:-3.64,AZ:10.81,GX:-29.84,GY:-8.15,GZ:53.55
T:575894,AX:0.59,AY:-6.08,AZ:13.01,GX:-58.67,GY:-24.68,GZ:16.13
T:575904,AX:1.17,AY:-1.05,AZ:9.70,GX:-90.53,GY:-49.52,GZ:-18.93
T:575914,AX:2.30,AY:0.87,AZ:5.74,GX:-73.43,GY:-25.70,GZ:11.38
T:575924,AX:2.33,AY:-3.09,AZ:9.36,GX:-65.90,GY:-3.84,GZ:18.74
T:575934,AX:1.93,AY:-2.51,AZ:10.67,GX:-85.35,GY:-19.98,GZ:-7.86
T:575944,AX:1.76,AY:3.27,AZ:7.45,GX:-96.65,GY:-26.70,GZ:-5.86
T:575954,AX:2.04,AY:4.16,AZ:5.66,GX:-73.40,GY:0.35,GZ:46.68
T:575964,AX:1.93,AY:-0.31,AZ:8.62,GX:-52.13,GY:18.29,GZ:71.67
T:575974,AX:1.80,AY:-1.21,AZ:8.85,GX:-52.93,GY:16.22,GZ:63.03
T:575984,AX:2.20,AY:-0.79,AZ:8.69,GX:-47.86,GY:21.61,GZ:59.96
T:575994,AX:2.34,AY:-1.97,AZ:8.17,GX:-34.50,GY:32.21,GZ:68.93
T:576004,AX:1.69,AY:-6.35,AZ:11.00,GX:-37.00,GY:43.22,GZ:50.53
T:576014,AX:1.27,AY:-6.63,AZ:12.01,GX:-60.13,GY:28.80,GZ:3.08
T:576024,AX:1.41,AY:-3.39,AZ:10.59,GX:-71.63,GY:15.51,GZ:-27.63
T:576034,AX:1.30,AY:-2.24,AZ:8.71,GX:-65.58,GY:17.63,GZ:-27.26
T:576044,AX:0.61,AY:-4.35,AZ:9.11,GX:-66.42,GY:28.12,GZ:-35.63
T:576054,AX:-0.12,AY:-2.02,AZ:10.38,GX:-81.67,GY:26.45,GZ:-53.45
T:576064,AX:0.02,AY:1.96,AZ:8.87,GX:-79.03,GY:15.19,GZ:-24.71
T:576074,AX:0.22,AY:-0.67,AZ:7.42,GX:-54.83,GY:22.04,GZ:17.35
T:576084,AX:-0.10,AY:-4.51,AZ:8.24,GX:-47.54,GY:35.57,GZ:22.61
T:576094,AX:-0.08,AY:-3.57,AZ:9.56,GX:-55.90,GY:31.78,GZ:5.20
T:576104,AX:0.31,AY:-1.81,AZ:8.50,GX:-54.33,GY:30.44,GZ:22.04
T:576114,AX:0.01,AY:-2.35,AZ:8.70,GX:-46.42,GY:34.06,GZ:47.41
T:576124,AX:-0.58,AY:-3.97,AZ:9.89,GX:-41.40,GY:34.21,GZ:60.99
T:576134,AX:-0.46,AY:-2.56,AZ:9.67,GX:-49.00,GY:13.41,GZ:56.16
T:576144,AX:0.27,AY:0.21,AZ:6.80,GX:-43.35,GY:11.80,GZ:81.28
T:576154,AX:0.56,AY:-0.95,AZ:5.17,GX:-20.10,GY:26.94,GZ:116.62
T:576164,AX:-0.11,AY:-4.22,AZ:8.24,GX:-9.70,GY:49.60,GZ:128.58
T:576174,AX:0.07,AY:-4.37,AZ:10.04,GX:-16.88,GY:33.74,GZ:122.71
T:576184,AX:0.03,AY:-3.68,AZ:8.58,GX:-15.69,GY:25.52,GZ:134.04
T:576194,AX:-0.40,AY:-5.23,AZ:7.86,GX:-8.59,GY:31.41,GZ:143.34
T:576204,AX:-0.47,AY:-7.60,AZ:8.76,GX:-4.96,GY:38.93,GZ:131.41
T:576214,AX:-1.17,AY:-6.08,AZ:10.26,GX:-18.65,GY:33.48,GZ:101.43
T:576224,AX:-1.32,AY:-0.77,AZ:8.46,GX:-33.31,GY:14.01,GZ:108.35
T:576234,AX:-1.55,AY:-1.39,AZ:6.07,GX:-23.60,GY:27.19,GZ:145.87
T:576244,AX:-1.59,AY:-4.73,AZ:7.25,GX:-26.87,GY:42.62,GZ:164.00
T:576254,AX:-1.86,AY:-7.50,AZ:9.39,GX:-27.00,GY:54.03,GZ:159.48
T:576264,AX:-2.19,AY:-6.12,AZ:11.07,GX:-24.67,GY:37.02,GZ:142.01
T:576274,AX:-2.85,AY:-2.20,AZ:7.62,GX:-19.05,GY:25.64,GZ:154.13
T:576284,AX:-3.82,AY:-3.77,AZ:6.56,GX:1.63,GY:49.12,GZ:185.09
T:576294,AX:-4.07,AY:-5.37,AZ:9.84,GX:8.35,GY:57.69,GZ:180.56
T:576304,AX:-4.68,AY:-5.86,AZ:9.92,GX:23.22,GY:45.12,GZ:194.93
T:576314,AX:-5.19,AY:-11.53,AZ:11.76,GX:36.80,GY:44.53,GZ:177.69
T:576324,AX:-5.04,AY:-13.81,AZ:13.80,GX:11.58,GY:16.94,GZ:106.85
T:576334,AX:-4.45,AY:-11.17,AZ:12.14,GX:-27.02,GY:-16.67,GZ:36.80
T:576344,AX:-3.22,AY:-7.46,AZ:7.77,GX:-45.78,GY:-29.26,GZ:-4.00
T:576354,AX:-2.33,AY:-7.79,AZ:5.74,GX:-35.41,GY:-2.36,GZ:-24.50
T:576364,AX:-2.54,AY:-7.16,AZ:7.78,GX:-34.39,GY:15.35,GZ:-50.87
T:576374,AX:-2.86,AY:-4.93,AZ:8.96,GX:-34.30,GY:11.09,GZ:-58.73
T:576384,AX:-2.98,AY:-3.15,AZ:7.30,GX:-32.19,GY:4.80,GZ:-49.19
T:576394,AX:-2.99,AY:-2.71,AZ:5.63,GX:-25.57,GY:17.05,GZ:-26.24
T:576404,AX:-2.62,AY:-5.65,AZ:7.62,GX:-17.08,GY:31.86,GZ:-10.13
T:576414,AX:-2.50,AY:-10.26,AZ:9.46,GX:-23.48,GY:27.37,GZ:-25.98
T:576424,AX:-2.27,AY:-12.75,AZ:9.61,GX:-35.77,GY:22.16,GZ:-73.41
T:576434,AX:-1.59,AY:-14.41,AZ:9.91,GX:-41.98,GY:23.14,GZ:-133.22
T:576444,AX:-1.60,AY:-16.32,AZ:9.78,GX:-46.01,GY:22.80,GZ:-203.70
T:576454,AX:-2.73,AY:-16.11,AZ:9.41,GX:-52.58,GY:28.74,GZ:-286.33
T:576464,AX:-4.31,AY:-13.20,AZ:11.33,GX:-56.36,GY:28.87,GZ:-361.16
T:576474,AX:-5.78,AY:-5.50,AZ:11.51,GX:-71.93,GY:3.75,GZ:-399.58
T:576484,AX:-5.90,AY:2.74,AZ:9.41,GX:-79.38,GY:-20.82,GZ:-355.77
T:576494,AX:-3.70,AY:5.83,AZ:8.37,GX:-55.28,GY:-35.60,GZ:-267.12
T:576504,AX:-1.32,AY:2.87,AZ:6.83,GX:-1.95,GY:-46.73,GZ:-154.10
T:576514,AX:-0.07,AY:-6.64,AZ:7.67,GX:23.22,GY:-44.22,GZ:-99.84
T:576524,AX:-0.57,AY:-11.70,AZ:8.13,GX:29.00,GY:-39.49,GZ:-119.08
T:576534,AX:-0.46,AY:-12.27,AZ:9.15,GX:18.15,GY:-45.25,GZ:-166.74
T:576544,AX:-0.79,AY:-7.15,AZ:7.21,GX:23.19,GY:-55.31,GZ:-203.16
T:576554,AX:0.09,AY:-3.81,AZ:6.21,GX:53.96,GY:-50.88,GZ:-185.02
T:576564,AX:-1.86,AY:-5.46,AZ:8.14,GX:70.25,GY:-41.28,GZ:-162.90
T:576574,AX:-2.63,AY:-4.66,AZ:10.76,GX:46.32,GY:-58.85,GZ:-169.96
T:576584,AX:-2.44,AY:-0.23,AZ:9.62,GX:17.95,GY:-88.29,GZ:-155.20
T:576594,AX:-0.73,AY:2.09,AZ:5.89,GX:20.10,GY:-101.34,GZ:-104.67
T:576604,AX:0.90,AY:0.66,AZ:2.21,GX:39.74,GY:-79.67,GZ:-49.09
T:576614,AX:1.48,AY:-5.31,AZ:5.05,GX:59.45,GY:-34.61,GZ:-17.16
T:576624,AX:2.13,AY:-10.77,AZ:9.41,GX:54.16,GY:-31.00,GZ:-36.76
T:576634,AX:1.81,AY:-13.59,AZ:11.45,GX:43.41,GY:-42.42,GZ:-81.78
T:576644,AX:1.49,AY:-11.18,AZ:11.24,GX:-8.76,GY:-59.55,GZ:-150.96
T:576654,AX:0.67,AY:-6.39,AZ:9.74,GX:-26.99,GY:-81.57,GZ:-195.92
T:576664,AX:-0.36,AY:-3.18,AZ:8.44,GX:-27.51,GY:-83.81,GZ:-199.19
T:576674,AX:-2.77,AY:-3.37,AZ:5.14,GX:17.11,GY:-92.90,GZ:-188.29
T:576684,AX:-0.34,AY:-8.93,AZ:12.27,GX:-186.39,GY:-120.09,GZ:-145.86
T:576694,AX:-0.71,AY:-6.65,AZ:4.91,GX:-25.08,GY:-134.51,GZ:-184.36
T:576704,AX:0.75,AY:-6.51,AZ:4.39,GX:-27.51,GY:-85.02,GZ:-135.22
T:576714,AX:1.58,AY:-13.29,AZ:11.03,GX:-81.55,GY:-58.56,GZ:-124.48
T:576724,AX:2.07,AY:-12.86,AZ:12.28,GX:-150.24,GY:-77.34,GZ:-174.94
T:576734,AX:1.66,AY:-9.33,AZ:6.83,GX:-127.83,GY:-101.05,GZ:-273.29
T:576744,AX:1.11,AY:-3.66,AZ:6.42,GX:-114.76,GY:-61.75,GZ:-311.58
T:576754,AX:1.03,AY:-7.08,AZ:8.58,GX:-122.41,GY:-49.96,GZ:-274.09
T:576764,AX:-0.05,AY:-11.73,AZ:8.61,GX:-128.39,GY:-42.44,GZ:-294.25
T:576774,AX:0.37,AY:-9.47,AZ:9.02,GX:-140.74,GY:-36.50,GZ:-371.08
T:576784,AX:0.99,AY:-3.07,AZ:5.09,GX:-163.17,GY:-29.03,GZ:-416.88
T:576794,AX:2.94,AY:0.60,AZ:4.71,GX:-166.15,GY:12.85,GZ:-382.88
T:576804,AX:4.46,AY:1.68,AZ:4.90,GX:-123.67,GY:35.67,GZ:-348.71
T:576814,AX:3.39,AY:4.52,AZ:5.27,GX:-116.22,GY:52.87,GZ:-322.90
T:576824,AX:4.33,AY:5.06,AZ:7.98,GX:-91.96,GY:74.79,GZ:-254.10
T:576834,AX:5.35,AY:-2.97,AZ:8.38,GX:-61.72,GY:64.82,GZ:-207.34
T:576844,AX:4.20,AY:-13.11,AZ:2.74,GX:-100.59,GY:79.31,GZ:-246.64
T:576854,AX:0.66,AY:-14.26,AZ:-2.26,GX:-160.68,GY:145.51,GZ:-335.74
T:576864,AX:-0.71,AY:-6.69,AZ:2.56,GX:-165.61,GY:223.48,GZ:-402.50
T:576874,AX:1.03,AY:3.36,AZ:8.23,GX:-131.89,GY:234.24,GZ:-385.93
T:576884,AX:1.89,AY:6.95,AZ:7.91,GX:-80.07,GY:226.42,GZ:-333.38
T:576894,AX:2.34,AY:10.70,AZ:7.56,GX:-36.36,GY:224.79,GZ:-273.14
T:576904,AX:3.46,AY:14.28,AZ:10.33,GX:23.09,GY:218.74,GZ:-186.15
T:576914,AX:4.35,AY:14.83,AZ:13.57,GX:85.23,GY:181.69,GZ:-73.06
T:576924,AX:4.45,AY:11.59,AZ:17.27,GX:133.32,GY:130.70,GZ:24.59
T:576934,AX:4.47,AY:5.21,AZ:14.25,GX:143.54,GY:59.48,GZ:94.18
T:576944,AX:2.80,AY:-2.29,AZ:11.36,GX:158.54,GY:46.93,GZ:116.33
T:576954,AX:2.29,AY:-9.26,AZ:11.15,GX:133.89,GY:43.00,GZ:74.77
T:576964,AX:2.87,AY:-12.48,AZ:12.50,GX:79.03,GY:39.43,GZ:-14.19
T:576974,AX:3.59,AY:-10.57,AZ:12.98,GX:4.68,GY:24.39,GZ:-113.83
T:576984,AX:2.69,AY:-4.90,AZ:10.47,GX:-49.09,GY:10.64,GZ:-181.95
T:576994,AX:4.04,AY:0.53,AZ:8.70,GX:-50.58,GY:5.95,GZ:-195.09
T:577004,AX:5.44,AY:4.62,AZ:5.95,GX:-35.90,GY:7.83,GZ:-170.41
T:577014,AX:4.51,AY:7.76,AZ:3.68,GX:-30.54,GY:28.13,GZ:-128.80
T:577024,AX:5.56,AY:7.80,AZ:4.86,GX:11.83,GY:54.36,GZ:-62.71
T:577034,AX:3.84,AY:4.10,AZ:5.82,GX:47.28,GY:65.90,GZ:-16.33
T:577044,AX:4.61,AY:0.44,AZ:8.56,GX:56.67,GY:76.85,GZ:2.73
T:577054,AX:4.82,AY:-3.38,AZ:9.94,GX:62.45,GY:67.60,GZ:-0.94
T:577064,AX:6.20,AY:-6.90,AZ:8.66,GX:40.29,GY:48.91,GZ:-31.29
T:577074,AX:3.23,AY:-7.56,AZ:4.27,GX:-12.94,GY:44.41,GZ:-70.54
T:577084,AX:1.91,AY:-7.48,AZ:3.58,GX:-47.67,GY:78.94,GZ:-118.38
T:577094,AX:2.84,AY:-6.29,AZ:6.51,GX:-82.82,GY:84.51,GZ:-166.10
T:577104,AX:2.60,AY:-4.49,AZ:6.81,GX:-108.27,GY:82.73,GZ:-206.18
T:577114,AX:3.45,AY:-1.83,AZ:7.30,GX:-149.64,GY:93.63,GZ:-231.98
T:577124,AX:4.24,AY:2.99,AZ:8.92,GX:-210.77,GY:94.41,GZ:-239.57
T:577134,AX:-0.67,AY:10.43,AZ:7.08,GX:-188.03,GY:74.71,GZ:-204.18
T:577144,AX:-6.75,AY:17.76,AZ:-4.51,GX:68.09,GY:94.45,GZ:-97.87
T:577154,AX:10.14,AY:16.50,AZ:-5.61,GX:165.26,GY:385.90,GZ:-38.56
T:577164,AX:2.15,AY:20.60,AZ:22.43,GX:-107.38,GY:377.86,GZ:89.08
T:577174,AX:-5.26,AY:8.87,AZ:29.49,GX:175.74,GY:178.70,GZ:277.35
T:577184,AX:-5.69,AY:-4.49,AZ:32.93,GX:93.67,GY:99.08,GZ:269.72
T:577194,AX:-4.61,AY:-13.71,AZ:34.16,GX:22.09,GY:-49.29,GZ:194.18
T:577204,AX:-0.80,AY:-17.82,AZ:26.44,GX:-16.88,GY:-177.51,GZ:83.77
T:577214,AX:-0.42,AY:-13.03,AZ:12.27,GX:-128.21,GY:-212.61,GZ:-57.90
T:577224,AX:0.48,AY:-1.28,AZ:-0.82,GX:-198.99,GY:-155.86,GZ:-140.01
T:577234,AX:1.37,AY:8.89,AZ:-2.81,GX:-183.66,GY:-35.51,GZ:-124.93
T:577244,AX:1.63,AY:15.50,AZ:2.94,GX:-82.21,GY:52.12,GZ:-30.45
T:577254,AX:0.89,AY:13.52,AZ:11.54,GX:23.12,GY:59.52,GZ:86.09
T:577264,AX:-4.48,AY:3.63,AZ:-0.20,GX:247.06,GY:38.93,GZ:145.69
T:577274,AX:-3.20,AY:-6.72,AZ:-4.20,GX:287.48,GY:225.25,GZ:121.12
T:577284,AX:-7.86,AY:-11.66,AZ:9.18,GX:331.22,GY:293.23,GZ:39.89
T:577294,AX:-8.18,AY:-12.91,AZ:17.32,GX:381.58,GY:326.53,GZ:-92.38
T:577304,AX:-1.52,AY:-6.30,AZ:36.24,GX:138.50,GY:273.67,GZ:-213.17
T:577314,AX:1.14,AY:-0.19,AZ:38.85,GX:62.59,GY:35.14,GZ:-204.80
T:577324,AX:2.15,AY:1.44,AZ:29.87,GX:30.42,GY:-191.40,GZ:-172.41
T:577334,AX:2.73,AY:0.02,AZ:12.90,GX:-16.44,GY:-285.49,GZ:-137.46
T:577344,AX:3.71,AY:-4.59,AZ:-0.93,GX:-38.67,GY:-275.32,GZ:-127.61
T:577354,AX:4.04,AY:-8.17,AZ:-8.91,GX:-88.07,GY:-185.83,GZ:-155.87
T:577364,AX:3.38,AY:-8.62,AZ:-9.77,GX:-116.09,GY:-71.55,GZ:-211.77
T:577374,AX:1.59,AY:-5.15,AZ:-6.02,GX:-120.54,GY:36.94,GZ:-260.12
T:577384,AX:-1.31,AY:0.42,AZ:0.00,GX:-89.64,GY:111.66,GZ:-276.62
T:577394,AX:-3.86,AY:5.60,AZ:7.10,GX:-37.49,GY:153.46,GZ:-256.71
T:577404,AX:-6.56,AY:10.30,AZ:19.23,GX:7.26,GY:205.67,GZ:-224.80
T:577414,AX:-3.02,AY:13.65,AZ:38.36,GX:28.62,GY:128.54,GZ:-150.68
T:577424,AX:0.17,AY:9.57,AZ:38.85,GX:13.87,GY:-105.66,GZ:-58.25
T:577434,AX:-0.09,AY:0.82,AZ:26.88,GX:-34.42,GY:-324.32,GZ:-17.96
T:577444,AX:-0.51,AY:-4.23,AZ:6.12,GX:-90.32,GY:-384.79,GZ:-46.24
T:577454,AX:-0.57,AY:-4.29,AZ:-12.87,GX:-109.93,GY:-303.02,GZ:-98.35
T:577464,AX:0.86,AY:-1.38,AZ:-19.95,GX:-82.41,GY:-113.02,GZ:-130.53
T:577474,AX:1.34,AY:0.74,AZ:-10.96,GX:-24.15,GY:52.59,GZ:-128.54
T:577484,AX:1.02,AY:-0.11,AZ:0.38,GX:27.35,GY:116.76,GZ:-115.19
T:577494,AX:-0.45,AY:-1.49,AZ:7.70,GX:43.78,GY:146.87,GZ:-119.92
T:577504,AX:-2.36,AY:-1.84,AZ:15.91,GX:45.66,GY:157.11,GZ:-132.30
T:577514,AX:-4.62,AY:-1.68,AZ:25.64,GX:53.87,GY:107.05,GZ:-142.56
T:577524,AX:-7.18,AY:-5.79,AZ:14.13,GX:111.69,GY:-34.76,GZ:-166.01
T:577534,AX:3.14,AY:-2.26,AZ:7.51,GX:79.02,GY:8.70,GZ:-234.01
T:577544,AX:3.69,AY:8.14,AZ:5.91,GX:4.03,GY:10.24,GZ:-250.32
T:577554,AX:2.28,AY:15.89,AZ:6.68,GX:1.08,GY:47.63,GZ:-188.04
T:577564,AX:1.86,AY:17.64,AZ:15.74,GX:25.96,GY:57.60,GZ:-83.89
T:577574,AX:0.83,AY:11.25,AZ:24.43,GX:45.92,GY:-21.58,GZ:23.98
T:577584,AX:-0.88,AY:1.93,AZ:23.67,GX:30.42,GY:-119.26,GZ:60.62
T:577594,AX:-1.86,AY:-4.89,AZ:17.16,GX:-6.77,GY:-182.73,GZ:29.32
T:577604,AX:-1.21,AY:-6.30,AZ:7.80,GX:-37.45,GY:-205.35,GZ:-31.41
T:577614,AX:-0.07,AY:-3.49,AZ:-2.64,GX:-41.60,GY:-161.66,GZ:-84.82
T:577624,AX:0.99,AY:-0.32,AZ:-6.65,GX:-16.68,GY:-68.99,GZ:-100.29
T:577634,AX:0.67,AY:1.24,AZ:-4.02,GX:24.01,GY:22.15,GZ:-96.42
T:577644,AX:0.23,AY:1.85,AZ:4.52,GX:68.87,GY:82.15,GZ:-88.50
T:577654,AX:0.34,AY:-0.78,AZ:14.69,GX:66.99,GY:74.58,GZ:-79.19
T:577664,AX:0.24,AY:-5.63,AZ:21.55,GX:11.72,GY:-6.07,GZ:-112.48
T:577674,AX:-0.89,AY:-6.11,AZ:16.15,GX:-63.81,GY:-89.78,GZ:-180.96
T:577684,AX:-0.06,AY:-0.78,AZ:8.58,GX:-102.70,GY:-98.44,GZ:-237.66
T:577694,AX:0.70,AY:7.15,AZ:5.42,GX:-101.98,GY:-61.00,GZ:-236.80
T:577704,AX:1.39,AY:12.90,AZ:8.12,GX:-54.35,GY:-27.75,GZ:-172.58
T:577714,AX:1.43,AY:10.50,AZ:12.31,GX:-31.03,GY:-44.22,GZ:-96.33
T:577724,AX:1.67,AY:3.35,AZ:13.58,GX:-51.96,GY:-70.97,GZ:-66.13
T:577734,AX:0.70,AY:2.37,AZ:9.11,GX:-102.79,GY:-106.88,GZ:-90.83
T:577744,AX:1.40,AY:6.00,AZ:0.40,GX:-66.45,GY:-46.76,GZ:-68.04
T:577754,AX:2.41,AY:3.30,AZ:3.69,GX:7.20,GY:56.32,GZ:-26.67
T:577764,AX:0.51,AY:-2.39,AZ:13.84,GX:-5.17,GY:59.20,GZ:-33.16
T:577774,AX:-0.19,AY:-4.92,AZ:14.87,GX:-49.63,GY:18.88,GZ:-72.88
T:577784,AX:-0.63,AY:-3.17,AZ:9.74,GX:-78.22,GY:-4.30,GZ:-122.33
T:577794,AX:0.03,AY:0.42,AZ:3.36,GX:-55.22,GY:15.00,GZ:-131.61
T:577804,AX:-1.13,AY:5.85,AZ:-2.87,GX:-47.60,GY:90.15,GZ:-142.41
T:577814,AX:0.74,AY:9.39,AZ:1.35,GX:-4.50,GY:174.82,GZ:-101.72
T:577824,AX:-0.07,AY:8.02,AZ:12.03,GX:-9.49,GY:217.19,GZ:-55.38
T:577834,AX:1.38,AY:2.05,AZ:21.64,GX:-22.16,GY:178.32,GZ:-25.28
T:577844,AX:-0.76,AY:-5.08,AZ:22.00,GX:-104.13,GY:70.58,GZ:-58.22
T:577854,AX:-2.75,AY:-2.71,AZ:10.37,GX:-174.45,GY:5.45,GZ:-132.74
T:577864,AX:-0.20,AY:5.14,AZ:1.13,GX:-152.93,GY:51.58,GZ:-137.51
T:577874,AX:2.41,AY:7.27,AZ:7.24,GX:-78.16,GY:117.84,GZ:-53.61
T:577884,AX:1.69,AY:3.79,AZ:15.69,GX:-38.21,GY:94.74,GZ:8.77
T:577894,AX:0.27,AY:-5.24,AZ:11.76,GX:-95.22,GY:34.07,GZ:21.28
T:577904,AX:-2.66,AY:-8.51,AZ:7.93,GX:-123.81,GY:56.90,GZ:-49.16
T:577914,AX:-2.74,AY:-4.55,AZ:12.00,GX:-120.61,GY:55.80,GZ:-103.55
T:577924,AX:-0.61,AY:-0.08,AZ:11.33,GX:-97.23,GY:32.48,GZ:-100.79
T:577934,AX:0.41,AY:-0.33,AZ:9.54,GX:-52.54,GY:20.35,GZ:-71.22
T:577944,AX:-1.94,AY:-7.30,AZ:8.59,GX:-40.71,GY:28.74,GZ:-58.64
T:577954,AX:-4.06,AY:-14.00,AZ:12.04,GX:-57.98,GY:36.03,GZ:-129.22
T:577964,AX:-4.01,AY:-10.91,AZ:11.98,GX:-92.68,GY:12.91,GZ:-222.16
T:577974,AX:-3.73,AY:-2.98,AZ:8.08,GX:-101.92,GY:11.46,GZ:-261.51
T:577984,AX:-1.48,AY:5.06,AZ:6.70,GX:-82.96,GY:46.18,GZ:-253.35
T:577994,AX:1.39,AY:12.14,AZ:10.06,GX:-55.52,GY:74.24,GZ:-187.14
T:578004,AX:2.61,AY:13.20,AZ:14.98,GX:-28.97,GY:64.83,GZ:-75.26
T:578014,AX:1.40,AY:8.22,AZ:17.92,GX:-2.12,GY:24.18,GZ:21.48
T:578024,AX:-0.24,AY:-2.36,AZ:15.77,GX:-3.20,GY:-23.22,GZ:64.61
T:578034,AX:-1.41,AY:-9.14,AZ:12.21,GX:-26.04,GY:-44.30,GZ:19.58
T:578044,AX:-1.66,AY:-5.66,AZ:10.80,GX:-50.67,GY:-54.59,GZ:-43.69
T:578054,AX:-0.54,AY:-0.93,AZ:8.81,GX:-42.01,GY:-54.07,GZ:-42.50
T:578064,AX:-0.16,AY:-0.18,AZ:8.88,GX:-20.47,GY:-41.22,GZ:-20.96
T:578074,AX:-0.23,AY:0.26,AZ:9.99,GX:-9.12,GY:-38.51,GZ:-4.56
T:578084,AX:0.10,AY:0.68,AZ:7.78,GX:-13.60,GY:-42.87,GZ:23.87
T:578094,AX:-0.07,AY:-1.99,AZ:5.17,GX:5.95,GY:-11.12,GZ:46.24
T:578104,AX:0.01,AY:-4.58,AZ:8.84,GX:15.02,GY:18.82,GZ:40.68
T:578114,AX:0.27,AY:-3.81,AZ:12.41,GX:-1.70,GY:6.10,GZ:18.80
